year,coo_id,coo_name,coo,coo_iso,coa_id,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2022,37,China,CHI,CHN,72,Germany,GFR,DEU,1667,317,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,76,Greece,GRE,GRC,114,84,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,84,Croatia,HRV,HRV,0,6,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,85,Hungary,HUN,HUN,15,0,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,86,Iceland,ICE,ISL,5,0,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,88,India,IND,IND,72294,0,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,89,Indonesia,INS,IDN,10,10,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,90,Ireland,IRE,IRL,63,28,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,93,Israel,ISR,ISR,0,428,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,94,Italy,ITA,ITA,462,184,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,97,Japan,JPN,JPN,86,0,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,98,Kazakhstan,KAZ,KAZ,5,12,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,102,Rep. of Korea,KOR,KOR,51,1164,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,111,Liechtenstein,LIE,LIE,33,0,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,114,Luxembourg,LUX,LUX,7,0,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,115,Latvia,LVA,LVA,5,0,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,119,Mauritania,MAU,MRT,5,0,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,122,Rep. of Moldova,MDA,MDA,78,5,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,124,Mexico,MEX,MEX,5,43,0,0,0,0,0,-,0
